country_code,country,year,nominal_house_price_index,real_house_price_index,rent_price_index,price_to_income_ratio,price_to_rent_ratio,nominal_price_yoy_growth_pct,real_price_yoy_growth_pct,rent_yoy_growth_pct,nominal_price_total_growth_pct,rent_total_growth_pct,average_annual_wage,household_disposable_income,interest_rate,population,housing_pressure,true_affordability,financing_pressure,population_growth,demand_pressure
NLD,Netherlands,2021,164.89,144.358398202772,113.559994322,131.111736298075,145.214818614037,14.47474842145089,9.715522351061834,1.8462091748578047,47.97896399468715,32.34410890116097,50688.306,31805.6682416027,-0.328083333333334,17533048.0,0.0032530185561932172,192.89021918614048,-54.09766083333344,0.524886047644979,-13.94986237380591
NLD,Netherlands,2022,186.82025,152.24441071028,115.673494216325,138.605524255597,161.516495986125,13.299927224210073,5.462801337287604,1.8611306798168359,67.66005851312057,34.807205714850696,52094.041,36079.4412557661,1.37766666666667,17700981.0,0.003586211520814828,193.1238249374257,257.37603108333394,0.9578083628128953,-12.342118861397179
NLD,Netherlands,2023,183.25525,139.523551170835,118.52379407381,125.972814313659,154.620117617269,-1.9082513806720658,-8.355551103713555,2.4640907381552335,64.46068313170836,38.12897758523621,55542.405,39489.1074180507,2.792,17877121.0,0.0032993754951734624,215.48690920478785,511.64865799999995,0.9950860915561632,2.903337472228229
NLD,Netherlands,2024,198.1997500007,147.075722513056,122.93819385309,130.538402920214,161.189543325521,8.155018751550092,5.412829073547587,3.72448402768053,77.87248268002655,43.273569292996726,58248.347,41485.0536172713,2.6205,17994238.0,0.003402667375276761,209.3093135441633,519.3824448768343,0.6551222649329169,-7.499896486617175
POL,Poland,2010,105.61,113.421771170211,91.0350997758775,127.881225598757,116.011081451675,,,,0.0,0.0,40987.276,12695.8251924152,5.78166666666667,38516689.0,0.0025766533008926965,120.2142334287965,610.601816666667,,
POL,Poland,2011,105.695,108.570960702857,93.8326573458164,121.80854241059,112.653255851461,0.08048480257549784,-4.27678955927645,3.0730537746718634,0.0804848025754978,3.073053774671864,43134.99,13544.1788731878,5.95558333333333,38525670.0,0.002450330926238768,128.14398858212593,629.4753804166662,0.023317165190395173,-0.057167637385102665
POL,Poland,2012,102.005,101.681001818925,96.2360099059003,112.531942407202,106.005142560859,-3.4911774445337995,-6.346042108615779,2.5613178056190344,-3.4135025092320803,5.71308225379783,44040.513,14234.9986126888,4.99928333333334,38533789.0,0.0023161628476035235,139.55196914552033,509.9518964166673,0.02107426035680149,3.512251704890601
POL,Poland,2013,97.5350000000001,96.8113915567797,97.5712124392803,106.217302682692,99.9627846905622,-4.382138130483703,-4.789105314695041,1.3874250757960116,-7.646056244673705,7.179772065383894,44673.4,14704.2006045286,4.03329166666667,38502396.0,0.002183290280121954,150.75819556598745,393.387102708334,-0.08146875979416768,4.300669370689535
POL,Poland,2014,98.5000000000001,98.0693681616727,98.683877467097,101.166862020805,99.8121887472539,0.9893884246680695,1.2994096920455833,1.1403619981755764,-6.732317015434052,8.402009455748715,45534.57,15519.5031474106,3.51621117375,38483957.0,0.0021631916146347733,157.5584075879247,346.34680061437535,-0.04789052608570321,-1.0372789507537727
POL,Poland,2015,100.0,100.0,100.0,100.0,100.0,1.5228426395938133,1.968639009832862,1.333675334496065,-5.311996969983901,9.847740317958142,46444.097,15982.5752070321,2.70055645741667,38454576.0,0.0021531261550848967,159.825752070321,270.055645741667,-0.0763460992329823,-1.5991887388267956
